,trn_Gt,step,trn_ep_cnt,trn_steps_per_ep,trn_fps,val_Gt,val_ep_cnt,val_steps_per_ep,val_avg_maxQ,val_maxQ,val_fps,game,scale,net,eps,lr,trial,seed,hps,exp
33,3.4893617021276597,40000,47,212.7659574468085,49.13863498229687,116.9,100,673.84,0.8269756132221883,2.405163049697876,396.85374866927384,DemonAttack,2,ImpalaNetSL,0.0001,0.0002154,0088_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_2__net.name_ImpalaNetSL__game_DemonAttack,3,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
34,3.0701754385964914,50000,57,175.43859649122808,49.69149734508178,80.8,100,504.4,0.9065231792475145,2.4989349842071533,395.00129214252604,DemonAttack,2,ImpalaNetSL,0.0001,0.0002154,0088_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_2__net.name_ImpalaNetSL__game_DemonAttack,3,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
35,3.171875,60000,64,156.25,49.07793836198276,212.65,100,911.33,1.0626629242722385,2.6117517948150635,410.269194632846,DemonAttack,2,ImpalaNetSL,0.0001,0.0002154,0088_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_2__net.name_ImpalaNetSL__game_DemonAttack,3,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
36,3.276923076923077,70000,65,153.84615384615384,49.910974509283115,140.7,100,582.08,1.335924221072556,2.966390371322632,404.31089913979014,DemonAttack,2,ImpalaNetSL,0.0001,0.0002154,0088_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_2__net.name_ImpalaNetSL__game_DemonAttack,3,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
37,3.888888888888889,80000,45,222.22222222222223,50.06157324149958,133.7,100,657.16,1.4609960412022827,3.6113815307617188,396.4192152468137,DemonAttack,2,ImpalaNetSL,0.0001,0.0002154,0088_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_2__net.name_ImpalaNetSL__game_DemonAttack,3,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
38,5.25,90000,24,416.6666666666667,50.59117717730068,202.2,100,899.87,1.6689227653769232,3.5776054859161377,404.85904920072,DemonAttack,2,ImpalaNetSL,0.0001,0.0002154,0088_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_2__net.name_ImpalaNetSL__game_DemonAttack,3,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
39,4.019607843137255,100000,51,196.07843137254903,52.06627398879629,113.3,100,653.9,1.9202363478408657,4.33804988861084,394.76598284233086,DemonAttack,2,ImpalaNetSL,0.0001,0.0002154,0088_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_2__net.name_ImpalaNetSL__game_DemonAttack,3,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
40,2.375,10000,16,625.0,53.63017875133914,57.0,100,6776.83,0.4511703233868775,3.0768723487854004,279.4522274463252,DemonAttack,2,ImpalaNetSL,0.0001,0.0002154,0088_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_2__net.name_ImpalaNetSL__game_DemonAttack,2,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
41,2.5161290322580645,20000,31,322.5806451612903,50.65152045592242,58.55,100,316.5,0.6662795032653811,1.989160418510437,317.52735137306433,DemonAttack,2,ImpalaNetSL,0.0001,0.0002154,0088_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_2__net.name_ImpalaNetSL__game_DemonAttack,2,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
42,2.7083333333333335,30000,48,208.33333333333334,50.28646713798512,78.0,100,795.82,0.9511457687316235,2.7576398849487305,319.84683873172054,DemonAttack,2,ImpalaNetSL,0.0001,0.0002154,0088_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_2__net.name_ImpalaNetSL__game_DemonAttack,2,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
43,2.0923076923076924,40000,65,153.84615384615384,50.29930932661105,104.15,100,662.13,1.0884696349739937,2.5325376987457275,319.08738959254663,DemonAttack,2,ImpalaNetSL,0.0001,0.0002154,0088_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_2__net.name_ImpalaNetSL__game_DemonAttack,2,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
44,2.6166666666666667,50000,60,166.66666666666666,50.92559861400815,103.4,100,529.11,1.1705593234906562,2.9175591468811035,319.3323704934698,DemonAttack,2,ImpalaNetSL,0.0001,0.0002154,0088_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_2__net.name_ImpalaNetSL__game_DemonAttack,2,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
45,2.635135135135135,60000,74,135.13513513513513,38.72793008350949,82.55,100,467.96,1.3881827628435663,3.378619909286499,306.68644995325155,DemonAttack,2,ImpalaNetSL,0.0001,0.0002154,0088_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_2__net.name_ImpalaNetSL__game_DemonAttack,2,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
46,3.288135593220339,70000,59,169.4915254237288,50.442310681696725,305.25,100,1069.24,1.5587698527445288,3.258019208908081,320.71605730288894,DemonAttack,2,ImpalaNetSL,0.0001,0.0002154,0088_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_2__net.name_ImpalaNetSL__game_DemonAttack,2,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
47,3.814814814814815,80000,54,185.1851851851852,48.45302461621089,141.05,100,576.64,1.8145283782053852,3.9111838340759277,257.2943263876883,DemonAttack,2,ImpalaNetSL,0.0001,0.0002154,0088_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_2__net.name_ImpalaNetSL__game_DemonAttack,2,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
48,3.5925925925925926,90000,54,185.1851851851852,50.29532517887281,251.8,100,976.53,2.026790464537252,3.916288137435913,275.2837485811334,DemonAttack,2,ImpalaNetSL,0.0001,0.0002154,0088_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_2__net.name_ImpalaNetSL__game_DemonAttack,2,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
49,3.6065573770491803,100000,61,163.9344262295082,45.08009846030969,135.15,100,765.47,2.275120762063625,4.177029132843018,282.60680581019795,DemonAttack,2,ImpalaNetSL,0.0001,0.0002154,0088_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_2__net.name_ImpalaNetSL__game_DemonAttack,2,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
